attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class
73,100,100,55,56,100,100,51,55,70,68,51,56,91,100,53,70,80,99,64,a34
38,91,93,32,46,100,63,42,47,64,61,44,46,98,64,44,40,76,94,35,a34
39,100,100,33,47,100,64,43,48,65,62,45,47,100,100,44,42,80,100,36,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
65,65,65,65,60,100,91,54,57,73,70,54,59,92,100,57,100,100,100,100,a34
52,58,58,50,61,100,90,53,59,79,70,53,61,93,100,56,100,86,100,100,a34
46,60,61,40,49,100,100,47,49,69,68,48,49,100,100,47,47,63,64,42,a34
100,90,100,65,100,100,100,57,54,100,100,51,61,100,100,53,100,100,100,65,a34
100,64,67,45,53,100,100,49,52,100,100,49,53,100,100,49,100,67,90,46,a34
100,64,67,45,53,100,100,49,52,100,100,49,53,100,100,49,100,67,90,46,a34
31,100,100,29,43,100,68,39,44,63,59,41,43,100,100,40,34,100,100,30,a34
32,100,100,29,43,100,100,39,45,100,60,41,44,100,100,40,35,100,100,30,a34
46,60,60,49,50,100,100,50,51,67,66,50,52,100,100,51,57,61,61,53,a34
100,60,61,100,57,100,100,55,56,100,100,54,57,100,100,56,100,61,62,100,a34
41,62,62,40,49,100,100,48,49,66,64,48,51,100,100,48,53,62,63,46,a34
49,65,71,40,50,100,100,47,50,66,65,48,51,100,100,48,51,68,75,44,a34
33,100,58,100,44,75,100,52,48,64,65,49,52,100,100,46,100,60,85,36,a34
34,100,61,100,45,100,100,53,49,65,66,50,53,100,100,47,100,61,100,36,a34
31,100,55,100,44,90,100,53,49,65,66,50,53,94,100,47,100,57,64,36,a34
33,100,57,100,46,100,100,53,50,66,67,50,54,100,100,47,100,58,68,36,a34
100,100,100,100,59,100,100,54,57,72,70,53,58,89,100,55,76,75,100,74,a34
100,100,100,100,61,100,100,54,58,100,71,54,60,90,100,57,100,68,100,100,a34
49,50,49,46,61,100,95,54,59,74,71,54,61,88,100,57,65,53,65,65,a34
76,100,100,69,60,100,75,53,58,94,69,53,60,91,100,56,75,73,100,72,a34
40,47,47,42,58,100,93,59,56,100,100,56,59,92,100,57,47,49,49,46,a34
40,47,47,42,58,100,93,59,56,100,100,56,59,92,100,57,47,49,49,46,a34
31,100,76,28,42,100,58,38,44,61,57,41,43,62,60,40,33,86,100,31,a34
35,100,100,29,45,100,60,39,46,63,59,42,45,100,100,41,37,79,100,33,a34
28,100,90,27,39,60,57,36,41,57,56,39,39,59,57,37,30,94,100,28,a34
28,100,100,27,39,75,58,37,41,58,56,39,39,60,65,37,29,100,100,28,a34
84,61,59,66,56,100,100,53,55,70,68,53,56,79,100,54,68,60,63,64,a34
100,64,58,100,58,100,100,54,56,72,70,53,57,100,100,54,73,61,90,70,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
100,100,84,100,58,100,100,55,57,73,71,54,59,84,100,56,100,62,100,100,a34
46,49,49,44,63,100,100,59,59,81,76,56,64,93,100,61,49,50,50,49,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
49,50,49,32,61,100,74,53,59,100,100,54,61,75,100,56,54,53,100,100,a34
47,49,49,27,62,100,76,53,59,100,100,53,62,76,100,56,53,51,65,65,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,60,59,a34
63,65,67,57,55,100,100,53,54,92,68,53,55,100,100,54,100,64,66,68,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,60,59,a34
63,65,67,57,55,100,100,53,54,92,68,53,55,100,100,54,100,64,66,68,a34
38,61,61,35,48,100,100,46,48,66,64,47,48,100,100,47,43,63,64,41,a34
54,63,66,39,51,100,100,48,51,100,68,49,51,100,100,48,61,64,70,46,a34
68,97,79,67,55,100,89,55,55,70,69,54,57,86,100,56,69,73,84,67,a34
90,100,85,84,57,100,89,55,56,71,70,54,58,86,100,56,100,67,96,75,a34
100,100,90,74,59,100,100,56,57,72,71,55,59,89,100,57,90,74,98,72,a34
100,100,100,100,59,100,100,56,57,73,72,55,59,92,100,57,100,77,100,100,a34
54,96,91,46,51,100,100,49,52,68,66,50,53,100,100,50,62,77,95,52,a34
71,100,96,61,55,100,100,52,54,70,69,52,56,100,100,53,83,77,100,66,a34
53,96,91,46,51,100,100,49,51,68,66,50,52,100,100,50,58,77,93,51,a34
58,100,100,46,51,100,100,49,51,68,66,50,52,100,100,50,59,84,98,52,a34
44,62,62,46,49,100,100,49,51,67,66,50,52,78,100,51,60,61,62,54,a34
57,69,67,53,53,100,100,51,53,91,76,51,54,100,100,52,100,64,69,60,a34
40,46,46,37,62,91,88,58,58,75,73,56,61,86,100,57,43,48,47,41,a34
42,47,47,40,63,100,92,60,59,75,74,57,62,89,100,59,43,48,47,42,a34
90,70,95,84,58,100,94,54,56,72,70,54,58,86,100,56,84,69,77,70,a34
100,85,100,100,59,100,100,55,57,72,71,54,59,88,100,56,100,77,99,100,a34
74,100,100,66,59,100,100,53,57,72,69,53,59,93,100,54,73,92,100,68,a34
100,100,100,100,59,100,100,54,57,72,70,53,58,100,100,55,90,100,100,74,a34
42,62,62,38,48,100,100,46,49,65,64,47,49,100,100,47,46,61,62,42,a34
60,63,65,55,54,100,100,52,53,68,67,52,54,100,100,53,75,63,64,57,a34
74,100,100,66,59,100,100,53,57,72,69,53,59,93,100,54,73,92,100,68,a34
100,100,100,100,60,100,100,57,58,74,72,55,60,91,100,57,100,86,100,100,a34
42,46,46,26,61,100,100,50,57,74,70,52,59,80,97,56,44,48,48,44,a34
44,47,47,26,62,100,100,51,58,75,71,53,61,83,100,57,45,48,48,45,a34
47,57,57,46,51,100,100,49,52,70,68,49,53,100,100,49,100,58,59,44,a34
100,58,58,100,55,100,100,54,54,73,71,53,57,100,100,53,100,59,60,100,a34
52,62,64,44,51,100,100,48,51,67,65,49,52,100,100,49,57,62,64,48,a34
56,67,86,44,52,100,100,49,52,76,66,49,53,100,100,50,59,66,75,51,a34
73,93,93,59,57,100,100,53,56,71,69,53,58,87,100,55,71,71,90,68,a34
100,100,100,69,59,100,100,53,57,72,69,53,59,89,100,55,84,69,100,71,a34
37,49,49,29,64,100,100,54,59,100,100,54,63,100,100,61,56,52,65,42,a34
38,48,48,28,70,100,100,55,60,100,100,55,67,100,100,64,45,49,49,38,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
70,62,63,59,56,100,100,53,56,71,69,53,58,78,100,56,100,59,60,90,a34
100,64,69,69,57,100,100,53,56,71,69,53,58,93,100,56,100,60,63,100,a34
57,58,59,49,52,100,100,50,52,68,66,50,53,100,100,51,59,60,61,53,a34
100,59,61,62,56,100,100,53,55,69,68,53,56,100,100,54,100,61,63,62,a34
47,60,59,44,50,100,100,49,51,67,65,49,52,92,100,50,57,59,60,51,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,60,59,a34
47,60,59,44,50,100,100,49,51,67,65,49,52,92,100,50,57,59,60,51,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,60,59,a34
100,68,86,90,56,86,100,53,55,71,69,53,56,88,100,54,75,76,89,71,a34
100,100,100,100,60,100,100,56,57,74,73,54,60,100,100,57,100,100,100,100,a34
90,95,95,84,58,100,100,54,56,72,70,54,58,88,100,56,84,69,97,74,a34
100,100,100,100,60,100,100,54,57,73,71,54,60,98,100,56,100,76,100,100,a34
100,100,85,100,59,100,100,56,57,73,71,55,59,86,100,56,100,63,100,100,a34
100,100,100,100,59,100,93,56,57,79,71,55,59,90,100,56,100,71,100,100,a34
31,100,100,29,42,90,62,40,44,61,59,42,43,75,62,41,34,84,100,32,a34
33,100,100,31,43,100,63,41,45,63,61,43,45,100,63,42,38,91,100,34,a34
84,86,100,83,55,100,100,53,54,70,69,52,55,96,100,53,72,74,89,65,a34
100,100,100,100,56,100,100,54,54,73,72,53,57,100,100,55,100,100,100,100,a34
59,59,59,55,53,100,100,52,53,68,68,52,55,100,100,53,90,60,60,60,a34
61,62,62,56,53,100,100,52,53,69,68,52,55,100,100,53,100,61,62,68,a34
46,60,61,39,49,100,100,47,50,66,64,48,50,100,100,48,51,60,61,44,a34
49,61,62,41,50,100,100,48,51,67,65,48,51,100,100,48,55,61,63,46,a34
35,64,68,32,45,100,90,42,46,63,60,44,45,100,100,43,38,64,67,34,a34
36,67,71,33,46,100,100,43,47,63,62,44,46,100,100,44,40,66,70,35,a34
43,47,47,26,60,100,90,51,57,100,77,52,60,88,100,56,47,49,49,46,a34
43,47,47,26,62,100,100,51,58,100,100,53,61,91,100,57,47,49,49,46,a34
37,44,44,31,65,100,93,58,60,77,74,56,64,94,100,59,39,45,45,37,a34
36,44,44,32,65,100,96,60,60,77,76,57,64,97,100,62,39,45,45,38,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
56,62,55,100,53,100,100,55,53,69,70,54,56,100,100,54,100,58,62,75,a34
59,90,59,100,53,100,100,56,54,91,100,54,57,100,100,54,100,59,68,100,a34
43,59,57,56,49,100,77,51,51,66,66,50,52,74,91,50,59,58,59,47,a34
45,60,59,56,50,100,100,51,51,67,66,50,52,100,100,50,60,60,62,47,a34
50,62,59,90,52,100,100,54,53,68,68,53,54,100,100,53,100,59,61,57,a34
50,65,60,100,52,100,100,54,53,68,68,53,54,100,100,53,100,62,65,57,a34
63,59,61,52,54,100,100,51,53,68,67,51,54,100,100,52,75,61,63,56,a34
100,63,65,54,54,100,100,51,53,77,68,51,55,100,100,52,100,63,66,60,a34
100,100,85,84,59,100,100,56,57,72,71,54,59,87,100,56,100,63,100,84,a34
100,100,95,67,59,100,100,55,57,100,69,54,59,92,100,56,70,78,100,67,a34
44,61,63,38,49,100,100,46,50,66,64,48,50,93,100,47,51,61,62,44,a34
44,63,64,40,49,100,100,47,50,66,65,48,50,100,100,48,51,62,63,46,a34
36,94,95,33,46,100,64,43,47,63,62,45,46,90,75,44,40,82,93,36,a34
38,100,100,34,46,100,66,44,47,65,63,45,47,100,100,45,43,91,100,39,a34
65,64,64,42,56,100,68,49,55,69,66,50,56,77,100,52,65,60,66,58,a34
69,67,68,42,57,100,75,49,56,71,66,50,57,79,100,52,90,61,71,61,a34
71,79,100,55,56,100,75,52,55,70,68,52,57,88,100,54,72,81,76,66,a34
100,100,100,84,56,100,100,53,56,71,69,53,58,91,100,54,100,98,91,73,a34
35,100,54,90,49,100,84,50,51,69,71,48,53,100,100,40,100,52,44,27,a34
38,100,56,100,49,100,100,52,51,72,100,49,54,100,100,44,100,52,44,27,a34
42,63,64,35,48,100,100,45,49,65,63,46,49,100,100,46,48,61,64,41,a34
42,67,67,36,48,100,100,46,49,66,64,47,49,100,100,47,49,64,68,44,a34
59,90,71,49,53,100,100,50,53,100,76,51,55,100,100,52,100,64,90,57,a34
63,100,90,49,53,100,100,50,53,100,100,51,55,100,100,52,100,68,100,60,a34
42,100,100,36,48,100,100,46,49,65,63,47,49,100,100,46,48,71,100,41,a34
42,100,100,36,48,100,100,46,49,78,67,47,49,100,100,47,49,100,100,42,a34
100,85,74,60,58,100,100,53,57,100,100,53,59,100,100,55,100,62,100,100,a34
100,100,86,90,58,100,100,53,56,100,100,53,58,100,100,55,100,64,100,100,a34
47,70,65,44,50,100,100,49,51,66,65,49,51,100,100,50,56,62,68,51,a34
49,100,68,46,51,100,100,49,51,76,67,50,52,100,100,51,57,66,86,54,a34
38,86,100,33,46,100,100,43,48,64,61,45,48,100,100,44,44,67,100,36,a34
38,100,100,33,46,100,100,43,48,64,62,45,48,100,100,44,44,71,100,37,a34
100,100,85,100,59,100,100,56,57,73,71,55,59,86,100,56,100,63,100,100,a34
100,100,100,100,60,100,100,56,57,73,72,55,60,97,100,57,100,71,100,100,a34
42,63,63,38,48,100,100,46,49,65,64,48,49,100,100,48,49,62,65,46,a34
59,100,71,52,54,100,100,51,54,100,91,52,55,100,100,53,100,65,90,58,a34
29,44,58,100,38,55,100,45,43,60,59,42,47,78,55,37,60,57,48,29,a34
29,47,60,100,38,57,100,46,44,67,60,43,48,79,56,38,65,58,51,29,a34
65,58,50,46,60,94,93,55,57,73,71,54,59,93,100,56,100,100,100,100,a34
100,100,100,100,60,100,100,56,57,73,71,55,59,95,100,57,100,98,100,100,a34
69,61,62,59,55,100,100,53,54,69,68,53,56,100,100,54,100,60,61,90,a34
100,62,71,54,57,100,100,52,56,100,68,52,58,100,100,54,100,63,67,100,a34
100,100,100,90,60,100,100,55,57,73,70,54,60,91,100,56,100,76,100,84,a34
47,49,49,44,62,100,94,57,59,75,73,55,62,91,100,58,49,50,50,49,a34
100,55,55,100,57,100,100,55,56,71,70,54,58,100,100,56,100,57,57,100,a34
47,49,49,44,61,100,100,56,58,100,72,55,61,100,100,58,49,50,50,49,a34
29,100,100,28,39,100,57,37,41,58,56,39,40,100,90,38,31,100,100,29,a34
29,100,100,28,39,100,68,38,41,58,56,39,40,100,100,38,32,100,100,29,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
49,61,61,49,50,100,100,49,51,66,65,50,51,100,100,49,54,61,62,49,a34
100,69,67,75,55,100,100,54,55,100,85,53,56,100,100,54,100,66,70,75,a34
30,100,100,27,41,100,60,38,43,61,57,40,41,100,60,39,32,100,100,29,a34
30,100,100,28,42,100,61,38,43,61,59,41,42,100,100,39,33,100,100,30,a34
69,76,76,60,58,100,100,54,57,71,68,54,58,86,100,55,68,72,79,64,a34
49,50,50,47,61,100,94,56,58,74,72,55,61,89,100,57,68,62,100,100,a34
35,58,59,32,46,100,100,43,48,65,63,45,47,100,100,44,40,60,61,35,a34
35,59,61,33,47,100,100,44,48,66,64,46,47,100,100,45,40,60,61,36,a34
28,61,64,28,41,100,63,38,43,61,58,41,41,100,75,39,32,64,68,29,a34
29,67,69,29,41,100,100,40,43,61,60,42,42,100,100,40,31,65,69,29,a34
100,100,100,41,53,100,100,49,52,70,68,50,53,100,100,50,100,100,100,65,a34
100,100,100,43,54,100,100,49,53,71,69,50,55,100,100,51,100,100,100,100,a34
33,100,100,31,45,100,100,42,46,66,63,44,46,100,100,43,36,100,100,33,a34
35,100,100,32,46,100,100,43,47,67,65,45,47,100,100,44,38,100,100,34,a34
33,100,100,31,43,100,100,41,45,100,90,43,44,100,100,42,37,100,100,33,a34
31,100,100,30,42,100,100,41,44,100,100,43,44,100,100,42,35,100,100,33,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
100,85,85,100,60,100,95,56,58,73,71,55,59,86,100,56,100,67,89,90,a34
100,100,100,100,60,100,100,57,57,73,71,56,59,96,100,57,100,74,100,100,a34
34,100,100,29,44,100,100,40,45,100,100,42,44,100,100,41,36,100,100,33,a34
35,100,100,30,44,100,100,41,46,100,100,43,44,100,100,42,36,100,100,33,a34
65,65,65,65,61,100,95,54,58,73,71,54,60,90,100,56,100,62,100,100,a34
49,50,50,47,61,100,100,56,58,80,72,54,61,93,100,57,100,100,100,100,a34
26,36,42,35,38,100,94,53,49,76,66,44,59,88,72,34,36,41,32,25,a34
26,37,43,35,38,100,100,55,49,100,68,45,60,95,75,35,36,41,33,25,a34
44,63,61,41,49,100,100,48,50,66,64,48,50,82,100,48,51,61,64,46,a34
56,90,64,49,53,100,100,49,52,91,65,50,53,100,100,50,57,63,100,49,a34
100,100,84,100,57,100,97,56,56,71,71,55,57,86,100,56,90,64,96,73,a34
100,100,100,100,59,100,100,55,57,73,71,54,59,97,100,56,100,67,100,100,a34
100,65,84,49,58,84,100,51,56,71,68,52,58,83,100,53,90,65,72,71,a34
100,100,85,100,60,100,100,53,57,100,70,54,59,85,100,56,100,64,100,100,a34
28,61,60,29,47,100,100,44,51,85,79,48,58,90,100,50,34,55,56,60,a34
29,85,63,31,48,100,100,45,51,87,100,49,59,100,100,52,35,56,56,100,a34
36,69,74,33,45,100,100,43,46,63,61,45,46,100,100,44,40,66,69,36,a34
38,71,100,33,46,100,100,43,48,64,62,45,48,100,100,44,44,69,90,37,a34
52,58,59,43,51,100,100,49,51,67,65,49,52,92,100,50,57,59,60,51,a34
53,60,61,41,51,100,100,48,52,68,65,49,53,100,100,49,60,60,61,48,a34
60,60,61,55,54,100,100,52,54,68,67,52,55,100,100,53,90,60,60,60,a34
63,61,62,57,54,100,100,52,54,69,68,52,55,100,100,54,100,60,61,90,a34
100,100,85,90,58,100,100,57,56,72,71,55,58,88,100,57,100,65,100,90,a34
61,100,99,49,52,100,100,49,51,68,67,50,52,100,100,50,56,90,100,49,a34
50,54,56,36,50,100,75,47,50,78,69,47,49,76,77,46,40,57,59,35,a34
50,55,57,40,50,100,76,48,50,100,80,48,49,77,91,47,40,57,60,37,a34
61,59,60,52,53,100,100,51,53,68,67,52,55,100,100,53,90,60,60,60,a34
90,63,63,68,54,100,100,53,54,71,69,53,56,100,100,54,100,61,62,100,a34
49,61,61,49,50,100,100,49,51,66,65,50,51,100,100,49,54,61,62,49,a34
100,69,67,75,55,100,100,54,55,100,85,53,56,100,100,54,100,66,70,75,a34
42,62,62,38,48,100,100,46,49,65,64,47,49,100,100,47,46,62,62,42,a34
63,63,67,52,54,100,100,51,54,70,66,51,55,100,100,52,100,63,66,56,a34
90,71,64,43,54,100,100,49,54,100,66,50,54,100,100,51,69,62,100,55,a34
100,100,66,90,57,100,100,54,56,100,100,54,57,100,100,55,100,66,100,100,a34
68,98,70,65,55,100,88,53,54,70,69,53,55,88,100,54,68,70,96,64,a34
84,100,68,84,57,100,88,57,56,71,71,55,58,87,100,57,90,69,100,73,a34
84,100,68,84,57,100,88,57,56,71,71,55,58,87,100,57,90,69,100,73,a34
84,100,68,84,57,100,88,57,56,71,71,55,58,87,100,57,90,69,100,73,a34
26,46,49,44,43,81,74,55,51,73,72,50,57,73,79,44,47,50,49,26,a34
27,47,49,44,44,100,93,56,52,76,73,51,59,79,100,45,65,51,65,27,a34
62,60,59,61,55,100,100,54,54,69,68,54,55,100,100,55,100,59,60,90,a34
100,61,60,75,55,100,100,53,54,70,68,53,56,100,100,54,100,61,63,90,a34
58,100,76,49,52,100,100,49,52,69,67,50,53,88,100,49,73,72,100,49,a34
100,100,79,65,55,100,100,51,54,79,69,51,56,89,100,51,100,73,100,100,a34
100,100,79,65,55,100,100,51,54,79,69,51,56,89,100,51,100,73,100,100,a34
100,100,79,65,55,100,100,51,54,79,69,51,56,89,100,51,100,73,100,100,a34
58,100,76,49,52,100,100,49,52,69,67,50,53,88,100,49,73,72,100,49,a34
65,100,87,65,52,100,100,50,52,69,68,50,53,100,100,50,83,76,100,49,a34
31,64,60,33,45,100,100,46,49,100,68,49,54,75,100,52,100,58,60,41,a34
32,72,65,37,46,100,100,48,50,100,70,50,55,76,100,54,100,58,62,47,a34
52,62,61,49,51,100,100,50,51,67,66,50,52,100,100,50,56,61,63,51,a34
58,67,63,49,53,100,100,50,53,70,66,50,54,100,100,51,62,62,86,53,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
58,67,63,49,53,100,100,50,53,70,66,50,54,100,100,51,62,62,86,53,a34
58,67,63,49,53,100,100,50,53,70,66,50,54,100,100,51,62,62,86,53,a34
52,62,61,49,51,100,100,50,51,67,66,50,52,100,100,50,56,61,63,51,a34
54,63,63,46,51,100,100,49,52,68,66,50,53,100,100,50,61,62,66,51,a34
49,61,61,44,51,100,100,48,51,67,65,49,52,100,100,49,56,61,63,48,a34
52,71,66,40,51,100,100,47,51,67,64,48,51,100,100,48,54,63,100,46,a34
33,100,56,100,45,100,81,53,49,65,66,49,53,84,100,46,100,58,100,36,a34
34,100,58,100,46,100,100,53,50,66,66,49,53,100,100,46,100,59,100,35,a34
49,61,61,44,51,100,100,48,51,67,65,49,52,100,100,49,56,61,63,48,a34
49,62,62,43,50,100,100,48,51,67,66,49,51,100,100,49,56,62,66,48,a34
52,62,61,49,51,100,100,49,51,67,65,50,52,100,100,49,56,61,63,49,a34
55,62,61,49,51,100,100,50,51,68,66,50,52,100,100,50,58,62,66,51,a34
36,58,59,35,50,100,100,47,50,69,68,48,51,93,100,48,57,61,61,36,a34
39,59,61,36,51,100,100,48,51,71,69,49,52,100,100,49,100,62,63,39,a34
46,61,61,44,50,100,100,48,50,66,65,49,51,100,100,48,54,61,63,46,a34
59,66,64,58,53,100,100,52,53,71,68,52,54,100,100,53,75,65,67,58,a34
59,60,61,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,60,60,a34
63,62,62,61,53,100,100,53,54,69,68,53,55,100,100,54,100,61,61,90,a34
58,58,59,51,53,100,100,50,52,68,66,50,53,100,100,50,57,61,62,49,a34
100,61,61,100,57,100,100,55,56,100,69,54,57,100,100,55,100,63,67,90,a34
100,100,85,100,59,100,97,56,57,72,71,55,59,86,100,56,100,65,98,73,a34
100,100,100,100,57,100,100,56,56,73,72,55,59,100,100,57,100,86,100,100,a34
46,59,59,45,49,100,100,49,50,66,65,49,50,100,100,49,51,61,62,46,a34
53,61,61,52,51,100,100,51,52,68,66,51,53,100,100,51,58,63,64,54,a34
61,59,60,53,53,100,100,51,53,68,67,52,55,100,100,53,90,60,60,60,a34
63,62,64,53,53,100,100,51,53,69,68,52,55,100,100,53,100,61,62,68,a34
74,88,93,66,58,100,100,54,56,72,69,54,58,88,100,56,73,70,94,70,a34
100,100,100,100,57,100,100,53,56,72,71,53,58,100,100,56,100,100,100,100,a34
49,61,60,45,50,100,100,49,51,66,66,49,51,100,100,49,54,62,63,49,a34
61,68,64,68,54,100,100,53,53,100,78,53,54,100,100,53,90,67,68,61,a34
57,58,58,51,53,80,100,50,52,67,66,50,53,92,100,50,56,59,59,49,a34
58,59,60,53,52,100,100,50,51,68,67,50,52,100,100,50,56,61,61,49,a34
39,97,92,36,47,100,65,45,48,64,63,46,47,100,90,45,42,80,97,37,a34
38,100,100,35,47,100,100,45,48,65,63,46,47,100,100,45,41,91,100,37,a34
39,97,92,36,47,100,65,45,48,64,63,46,47,100,90,45,42,80,97,37,a34
38,100,100,35,47,100,100,45,48,65,63,46,47,100,100,45,41,91,100,37,a34
39,97,92,36,47,100,65,45,48,64,63,46,47,100,90,45,42,80,97,37,a34
38,100,100,35,47,100,100,45,48,65,63,46,47,100,100,45,41,91,100,37,a34
39,97,92,36,47,100,65,45,48,64,63,46,47,100,90,45,42,80,97,37,a34
38,100,100,35,47,100,100,45,48,65,63,46,47,100,100,45,41,91,100,37,a34
59,59,59,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,60,59,a34
90,62,62,69,54,100,100,54,54,70,69,53,56,100,100,54,100,61,62,100,a34
84,69,86,72,56,86,100,53,55,71,69,53,57,88,100,54,75,76,89,71,a34
100,78,100,100,57,100,100,53,56,72,70,53,58,100,100,54,100,99,100,100,a34
26,44,55,30,35,63,100,39,40,61,60,40,41,100,100,36,33,64,100,28,a34
26,45,58,29,35,66,100,39,40,62,61,40,41,100,100,36,32,65,100,28,a34
26,53,55,24,34,56,53,33,36,53,52,33,34,55,52,33,28,57,59,27,a34
28,60,63,26,38,57,56,36,39,57,56,37,37,57,55,37,30,64,67,29,a34
58,60,60,55,53,100,100,52,53,68,67,52,55,100,100,53,90,60,61,59,a34
63,65,67,57,55,100,100,53,54,77,68,53,55,100,100,54,100,64,66,68,a34
90,100,85,84,58,100,97,56,56,71,71,55,58,86,100,56,100,64,96,84,a34
100,100,100,100,59,100,100,55,57,73,71,54,59,97,100,56,100,71,100,100,a34
28,40,49,100,39,68,96,53,47,66,66,46,53,76,68,39,100,50,44,27,a34
28,41,49,100,39,70,100,53,48,67,67,47,54,98,70,40,100,51,45,28,a34
57,65,63,40,53,100,100,48,53,68,65,49,54,80,100,50,60,61,69,52,a34
90,86,67,44,53,100,100,49,53,93,69,51,54,100,100,51,100,64,100,61,a34
32,73,100,30,42,100,63,40,44,61,59,42,43,100,100,41,34,69,75,32,a34
33,100,100,31,43,100,100,41,44,62,60,43,44,100,100,42,36,76,100,34,a34
34,99,100,31,44,100,64,42,46,63,62,44,45,90,64,43,37,83,98,34,a34
36,100,100,33,46,100,66,43,47,65,63,45,46,100,100,44,40,96,100,37,a34
49,62,63,44,51,100,100,49,51,67,65,49,52,100,100,50,56,61,63,51,a34
53,62,63,43,51,100,100,49,51,68,66,49,52,100,100,50,59,63,64,51,a34
66,65,66,54,53,100,94,51,53,69,68,51,54,82,100,52,64,64,71,59,a34
100,66,72,65,54,100,100,51,53,70,68,51,54,84,100,52,74,66,74,71,a34
58,59,59,52,53,100,100,51,52,68,66,50,53,100,100,51,57,61,62,51,a34
90,59,61,53,54,100,100,51,53,69,67,50,54,100,100,51,69,62,64,52,a34
43,56,57,34,50,100,100,47,51,70,68,48,52,100,100,49,100,56,57,47,a34
43,56,57,37,50,100,100,48,51,70,68,49,52,100,100,49,100,56,57,65,a34
100,100,84,33,56,100,94,49,55,72,69,51,58,85,100,53,100,63,100,100,a34
100,100,84,36,56,100,95,51,55,72,69,52,58,87,100,55,100,67,100,100,a34
49,62,63,44,51,100,100,49,51,67,65,49,52,100,100,50,56,61,63,51,a34
53,62,63,43,51,100,100,49,51,68,66,49,52,100,100,50,59,63,64,51,a34
61,59,60,49,53,100,100,50,53,68,67,51,55,100,100,52,90,60,61,57,a34
75,60,62,53,54,100,100,51,53,69,68,51,55,100,100,52,100,61,62,68,a34
59,65,71,46,53,100,100,49,53,68,66,50,54,100,100,51,61,68,73,53,a34
63,72,100,49,54,100,100,50,53,69,67,51,54,100,100,51,69,72,90,57,a34
59,59,59,55,53,100,100,52,53,68,67,52,55,100,100,53,90,59,61,59,a34
75,63,67,55,55,100,100,52,54,77,67,52,55,100,100,53,100,64,67,59,a34
27,100,73,26,36,56,54,34,38,55,53,37,37,57,54,35,28,100,90,26,a34
38,63,66,33,47,100,100,44,48,64,62,45,47,100,100,44,42,65,71,36,a34
58,90,100,49,53,100,100,50,53,100,78,50,53,100,100,50,61,73,100,51,a34
36,92,96,33,46,100,64,43,47,63,61,44,46,90,64,44,40,83,95,35,a34
38,100,100,34,46,100,65,44,47,64,62,45,47,100,100,44,43,91,100,38,a34
83,68,60,46,53,100,100,49,52,68,66,50,52,100,100,50,55,61,64,51,a34
