attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class
23,21,58,11,17,23,9,58,56,39,29,51,38,56,51,29,101,103,83,81,a11
24,24,58,15,24,24,13,58,58,41,31,51,41,58,51,32,104,104,93,93,a11
13,9,55,1,9,15,1,58,58,40,28,48,39,56,48,26,98,97,95,88,a11
17,10,58,1,10,15,1,58,58,39,28,48,39,58,48,26,98,98,90,90,a11
7,10,61,1,47,32,33,61,61,30,24,38,38,61,51,29,104,89,90,96,a11
8,11,61,1,48,32,34,61,61,31,24,38,42,61,51,33,106,90,96,102,a11
22,17,56,7,28,26,14,58,58,38,32,51,38,56,51,28,101,99,82,85,a11
23,22,58,13,32,26,18,58,58,39,33,51,39,58,51,31,102,101,85,89,a11
28,37,61,21,1,2,0,61,61,15,12,37,37,61,50,31,98,88,71,88,a11
30,37,61,21,3,4,0,61,61,17,18,41,37,61,51,32,98,90,74,90,a11
23,25,61,14,2,3,0,61,61,19,18,41,36,61,49,29,97,90,74,85,a11
25,28,61,15,3,4,0,61,61,24,23,45,38,61,51,31,98,91,80,87,a11
20,16,58,6,17,22,7,58,58,38,28,51,37,58,51,27,99,100,80,78,a11
23,20,58,9,21,23,11,58,58,39,29,51,38,58,51,28,102,103,85,82,a11
14,12,53,1,14,19,3,56,56,38,28,50,38,52,50,27,101,99,73,89,a11
19,14,56,4,16,20,6,58,58,39,30,51,41,56,51,30,102,100,87,98,a11
23,21,58,11,24,23,13,58,56,38,29,51,37,56,51,28,100,100,81,80,a11
23,24,58,11,24,24,14,58,58,38,30,51,38,58,51,30,101,101,84,83,a11
22,21,58,9,21,22,9,58,56,36,26,48,36,56,48,26,98,98,81,81,a11
22,21,58,9,22,23,13,58,56,37,27,48,36,58,48,26,98,99,83,81,a11
11,9,54,1,8,7,0,61,58,37,27,47,37,56,47,25,95,96,82,84,a11
11,9,56,1,8,10,1,61,58,37,27,47,37,58,47,25,95,96,82,84,a11
20,16,58,6,17,22,7,58,58,38,28,51,37,58,51,27,99,100,80,78,a11
23,20,58,9,21,23,11,58,58,39,29,51,38,58,51,28,102,103,85,82,a11
23,21,58,11,17,22,6,58,56,38,28,51,38,56,51,29,100,100,80,80,a11
23,24,58,13,20,23,10,58,58,39,29,51,39,58,51,30,101,102,85,85,a11
15,9,58,1,10,17,1,58,58,39,27,50,39,58,50,27,96,96,89,89,a11
18,10,58,1,10,18,1,58,58,40,29,50,40,58,50,29,99,99,96,96,a11
23,21,58,11,16,22,6,58,58,38,28,51,38,56,51,29,100,100,80,81,a11
24,24,58,13,21,24,13,58,58,40,31,51,40,58,51,31,101,102,91,89,a11
36,39,48,29,0,0,0,0,0,0,0,0,38,56,51,36,95,77,70,92,a11
32,36,61,21,5,5,0,61,61,23,23,44,38,56,51,30,98,92,73,90,a11
28,34,58,19,24,22,11,61,58,34,30,49,38,58,51,34,101,99,87,91,a11
23,25,61,14,2,3,0,61,61,19,14,42,36,61,51,30,96,88,75,86,a11
26,28,61,15,3,4,0,61,61,22,21,44,38,61,51,31,98,92,80,87,a11
18,20,56,3,20,23,10,58,58,38,29,50,38,56,51,26,102,102,79,81,a11
22,24,58,9,21,23,11,58,58,38,31,49,38,56,51,28,102,101,81,85,a11
13,14,58,2,16,15,3,58,58,29,27,45,29,58,45,26,94,94,83,83,a11
37,38,57,31,49,31,35,56,56,35,32,45,37,58,49,32,100,100,98,101,a11
32,36,43,27,0,0,0,0,0,0,0,0,38,53,48,35,92,75,69,90,a11
33,36,43,28,0,0,0,0,0,0,0,0,38,53,46,35,91,73,66,88,a11
23,24,56,13,20,23,10,58,56,40,30,51,40,56,51,30,103,103,85,83,a11
24,28,58,14,23,23,13,58,58,40,31,51,40,58,51,30,103,103,87,87,a11
23,21,58,11,17,23,9,58,56,39,29,51,38,56,51,29,101,103,83,81,a11
24,24,58,15,24,24,13,58,58,41,31,51,41,58,51,32,104,104,93,93,a11
13,9,55,1,10,17,1,58,58,40,31,48,40,56,48,29,99,97,96,96,a11
19,14,56,4,11,17,1,58,58,40,31,48,42,56,50,32,100,100,96,103,a11
5,8,53,0,22,22,11,56,53,40,22,48,39,52,48,17,100,97,89,80,a11
5,8,55,0,24,24,14,56,56,40,25,48,40,56,48,20,101,98,92,90,a11
15,16,53,3,14,17,3,58,58,39,29,48,37,56,49,29,102,102,86,89,a11
19,14,55,3,12,18,2,58,58,40,31,48,39,56,48,27,97,98,96,90,a11
12,14,51,2,11,13,1,58,58,37,28,49,33,54,49,27,98,99,75,82,a11
19,15,55,4,11,17,1,61,58,40,30,48,39,56,48,27,97,99,95,90,a11
12,14,51,2,11,13,1,58,58,37,28,49,33,54,49,27,98,99,75,82,a11
19,17,55,5,14,15,2,58,58,38,28,49,38,56,49,29,100,100,84,85,a11
13,9,55,1,11,17,1,58,58,40,30,48,40,56,48,28,101,99,93,95,a11
17,11,56,1,12,17,2,58,58,40,31,50,40,56,50,31,101,101,96,96,a11
12,8,54,1,8,10,1,57,58,35,27,51,35,53,51,27,94,94,79,79,a11
15,11,55,1,9,13,1,58,58,38,28,51,38,56,51,28,97,99,84,84,a11
12,8,54,1,8,10,1,57,58,35,27,51,35,53,51,27,94,94,79,79,a11
15,11,55,1,9,13,1,58,58,38,28,51,38,56,51,28,97,99,84,84,a11
13,14,56,1,10,17,1,58,58,40,31,48,40,56,48,31,99,100,95,97,a11
17,15,58,1,10,17,1,58,58,40,33,48,40,58,48,31,99,100,97,97,a11
21,21,61,9,49,31,37,61,61,33,30,43,36,61,49,24,100,86,100,87,a11
21,23,61,11,51,33,39,61,61,34,31,44,36,61,50,26,100,88,102,90,a11
23,21,56,13,16,22,6,58,58,38,28,51,39,56,51,29,101,100,79,83,a11
24,28,58,15,20,23,10,58,58,39,31,51,39,58,51,30,103,103,85,89,a11
23,21,58,11,17,23,9,58,56,39,29,51,38,56,51,29,101,103,83,81,a11
24,24,58,15,24,24,13,58,58,41,31,51,41,58,51,32,104,104,93,93,a11
22,19,61,8,17,24,11,61,61,37,34,40,37,61,36,34,96,94,94,97,a11
22,19,61,10,18,24,12,61,61,38,34,43,37,61,38,34,96,94,94,97,a11
25,35,58,16,37,27,19,58,58,40,36,48,40,58,48,35,103,103,100,99,a11
28,43,58,27,43,29,27,58,61,40,37,48,40,61,48,36,104,104,101,100,a11
32,46,61,30,12,0,0,61,61,10,3,32,37,61,50,34,99,87,83,96,a11
34,48,58,31,41,25,20,61,61,30,28,47,38,58,51,34,104,98,93,99,a11
23,21,58,11,17,23,9,58,56,39,29,51,38,56,51,29,101,103,83,81,a11
24,24,58,15,24,24,13,58,58,41,31,51,41,58,51,32,104,104,93,93,a11
25,44,56,25,14,18,3,55,56,40,31,48,40,56,48,33,100,105,94,97,a11
27,44,58,27,17,22,7,58,56,40,33,50,40,56,50,33,101,105,98,98,a11
0,18,2,3,0,0,0,0,0,0,0,0,1,11,3,2,18,10,7,30,a11
1,30,48,4,0,0,0,0,6,0,0,1,2,37,4,3,66,42,40,51,a11
23,21,58,11,17,23,9,58,56,39,29,51,38,56,51,29,101,103,83,81,a11
24,24,58,15,24,24,13,58,58,41,31,51,41,58,51,32,104,104,93,93,a11
16,10,58,1,24,22,12,58,56,40,27,50,40,56,48,24,101,99,92,95,a11
18,11,58,1,25,23,12,58,58,40,28,48,39,58,47,26,102,100,95,96,a11
5,4,57,0,33,28,19,56,56,40,23,48,40,58,48,26,103,95,96,92,a11
5,5,61,0,33,32,20,56,56,39,24,47,40,58,48,29,101,94,98,95,a11
22,17,58,7,17,22,7,58,56,37,28,51,37,56,51,28,100,100,79,79,a11
27,28,58,16,31,27,18,58,58,39,32,50,39,58,50,32,102,102,91,91,a11
33,42,61,25,32,25,17,61,61,31,29,47,38,61,50,34,103,98,87,93,a11
35,44,61,26,34,26,18,61,61,33,30,47,38,61,50,35,103,99,88,94,a11
25,39,61,21,36,25,20,61,61,20,27,36,21,61,39,25,89,90,90,89,a12
28,41,61,25,38,26,22,61,61,22,28,38,25,61,41,28,91,91,91,91,a12
37,49,61,34,33,27,20,61,61,26,33,39,34,61,49,37,99,101,95,99,a12
37,49,61,34,33,27,20,61,61,26,33,39,34,61,49,37,99,101,95,99,a12
37,41,61,30,38,34,28,61,56,33,34,43,35,56,50,38,98,101,102,99,a12
37,42,61,33,41,34,29,61,58,36,37,44,34,58,49,38,99,101,102,101,a12
29,48,58,34,40,27,26,57,58,22,33,34,34,58,49,30,99,98,98,98,a12
31,49,61,34,42,28,27,61,58,23,35,34,34,58,49,31,100,100,99,99,a12
33,51,61,38,40,34,29,61,58,34,37,43,38,61,51,33,102,105,102,103,a12
34,51,61,39,42,34,29,61,61,35,38,42,39,61,51,34,104,106,103,104,a12
33,51,61,38,40,34,29,61,58,34,37,43,38,61,51,33,102,105,102,103,a12
34,51,61,39,42,34,29,61,61,35,38,42,39,61,51,34,104,106,103,104,a12
29,47,58,33,38,29,25,61,56,26,34,38,34,58,48,29,99,99,96,97,a12
29,47,61,33,37,29,23,61,61,26,34,38,34,61,48,29,98,99,95,98,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
40,50,61,44,42,35,30,61,61,38,38,44,44,61,51,41,104,104,103,104,a12
40,50,61,44,42,35,30,61,61,38,38,44,44,61,51,41,104,104,103,104,a12
32,45,61,29,31,24,18,61,61,21,30,35,29,61,46,33,93,94,92,94,a12
34,46,61,31,35,29,21,61,61,24,32,38,31,61,48,35,95,96,95,96,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
36,47,61,33,35,29,22,61,61,26,33,39,34,61,49,37,98,99,97,98,a12
37,49,61,34,37,30,23,61,61,26,34,39,34,61,49,37,99,100,97,99,a12
35,47,61,33,35,29,22,61,61,26,33,39,33,61,48,36,96,98,96,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
33,51,58,38,40,30,27,58,55,38,38,45,38,58,51,33,103,106,102,104,a12
33,51,61,39,42,32,28,61,56,39,39,46,38,58,51,33,103,107,103,106,a12
33,50,58,37,40,30,28,58,51,30,34,42,37,56,50,33,102,104,101,102,a12
33,50,61,37,42,34,30,61,51,36,37,43,37,56,50,33,102,105,103,102,a12
29,47,58,29,33,26,20,57,56,22,30,35,29,56,47,29,94,96,94,94,a12
30,47,61,30,35,27,22,61,58,23,32,37,30,58,47,30,95,97,95,95,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
29,49,61,34,40,30,27,61,56,29,33,42,36,58,50,30,101,101,100,100,a12
30,49,61,36,42,31,29,61,61,30,36,42,37,61,50,30,102,102,99,102,a12
35,47,61,33,38,32,25,61,61,26,34,40,34,61,49,36,98,99,99,99,a12
39,50,61,43,41,36,30,61,61,36,39,44,43,61,51,39,102,104,103,104,a12
37,49,61,39,40,34,28,61,61,31,36,41,37,61,49,37,100,101,101,100,a12
37,49,61,39,40,34,28,61,61,31,36,41,37,61,49,37,100,101,101,100,a12
30,45,58,29,35,26,21,58,58,22,31,35,30,58,47,31,94,94,95,95,a12
30,46,58,30,35,27,22,58,58,23,32,37,30,58,47,31,94,95,95,95,a12
35,47,61,32,34,29,21,61,61,24,32,37,33,61,48,36,95,97,95,97,a12
37,49,61,39,38,32,26,61,61,29,35,41,39,61,50,38,99,100,100,100,a12
33,45,61,29,33,25,20,61,61,22,30,35,30,61,47,34,93,95,94,94,a12
34,47,61,31,33,28,20,61,61,24,31,37,31,61,48,35,95,96,95,96,a12
29,36,61,21,41,31,29,61,61,18,29,31,34,61,49,33,100,92,101,87,a12
30,39,61,22,43,33,31,61,61,22,32,35,35,61,50,33,101,96,102,87,a12
30,38,61,22,43,34,31,61,61,22,33,35,35,61,50,34,101,95,103,88,a12
33,42,61,25,45,34,32,61,61,24,34,37,37,61,50,35,103,97,104,91,a12
30,49,61,36,40,32,27,61,55,32,36,42,37,56,50,31,101,102,101,102,a12
35,48,61,40,41,36,31,61,56,40,40,43,40,58,50,35,103,105,104,104,a12
32,50,61,38,42,34,30,61,56,32,35,43,38,58,51,33,103,103,103,103,a12
33,50,61,38,41,34,30,61,61,35,37,43,38,61,51,34,102,103,103,103,a12
33,45,61,38,40,36,36,61,61,40,37,41,38,61,46,33,99,101,101,100,a12
33,45,61,38,40,36,36,61,61,40,37,41,38,61,46,33,99,101,101,100,a12
22,41,61,22,28,22,15,61,57,17,23,31,23,58,44,23,90,89,89,91,a12
28,45,61,29,33,27,20,61,61,22,29,35,29,61,47,29,93,94,94,94,a12
20,38,61,19,25,20,14,61,56,14,21,25,20,57,41,20,87,85,87,87,a12
20,38,61,19,25,20,14,61,57,14,21,25,19,61,38,20,86,85,86,86,a12
29,48,58,34,40,28,26,58,56,25,35,37,29,58,47,30,94,99,98,99,a12
30,50,61,37,43,31,30,61,56,32,37,40,33,58,48,30,98,101,100,101,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
36,51,61,41,43,36,33,61,61,39,40,44,41,61,51,36,105,108,106,105,a12
36,51,61,41,44,36,33,61,61,39,40,44,41,61,51,36,105,108,106,105,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
42,51,58,46,41,38,35,48,57,32,34,43,46,58,51,41,104,106,108,105,a12
42,51,61,46,42,41,38,51,58,33,37,44,46,61,51,42,105,106,108,106,a12
37,49,61,34,35,29,22,61,61,26,33,39,34,61,49,37,99,100,97,99,a12
38,50,61,39,40,32,27,61,61,32,36,42,39,61,50,38,100,104,101,101,a12
37,49,61,34,35,29,22,61,61,26,33,39,34,61,49,37,99,100,97,99,a12
38,50,61,39,40,32,27,61,61,32,36,42,39,61,50,38,100,104,101,101,a12
33,45,61,29,31,24,18,61,61,22,30,35,29,61,46,34,93,95,92,95,a12
34,46,61,31,33,28,20,61,61,24,33,37,31,61,47,35,95,97,95,95,a12
28,48,58,32,39,28,25,61,58,26,30,38,29,58,46,27,96,99,96,97,a12
27,47,61,32,38,29,25,61,58,28,34,40,30,58,47,27,96,100,97,98,a12
28,49,61,35,40,30,27,61,56,27,36,38,35,58,49,28,100,100,97,99,a12
30,49,61,37,42,32,29,61,61,32,37,38,37,61,49,30,102,101,98,100,a12
31,48,61,33,40,30,27,61,61,26,33,39,33,61,48,31,97,99,99,97,a12
35,50,61,37,43,34,31,61,61,30,36,42,37,61,50,35,102,104,103,102,a12
31,48,61,33,40,30,27,61,61,26,33,40,33,61,48,31,97,99,99,98,a12
31,48,61,33,40,31,27,61,61,27,33,40,33,61,49,31,98,100,100,98,a12
34,47,61,31,33,26,20,61,61,22,32,34,31,61,48,35,95,96,94,94,a12
35,47,61,33,37,28,23,61,61,25,34,37,34,61,49,36,98,99,97,97,a12
28,47,61,33,39,29,26,61,54,32,37,43,35,58,50,29,99,103,100,99,a12
29,51,61,37,40,31,27,61,61,34,37,44,37,61,51,29,102,105,100,103,a12
28,46,58,31,31,23,18,57,56,26,32,38,31,56,48,28,94,98,91,96,a12
28,46,61,31,31,23,18,61,58,25,32,38,31,58,47,28,95,97,91,95,a12
33,51,61,38,42,32,29,61,61,34,37,42,38,61,51,33,103,105,101,103,a12
32,49,61,38,41,33,29,61,61,34,37,42,38,61,51,33,102,103,102,103,a12
33,46,61,29,25,20,14,61,61,18,27,31,29,61,46,33,92,94,89,93,a12
33,46,61,29,25,21,14,61,61,20,30,33,29,61,46,33,92,95,91,93,a12
33,51,61,38,42,32,29,61,61,34,37,42,38,61,51,33,103,105,101,103,a12
35,51,61,41,44,35,32,61,61,41,40,44,41,61,51,35,106,108,106,105,a12
34,51,61,38,40,30,28,61,61,38,38,44,38,61,51,34,101,104,101,103,a12
34,51,61,40,41,33,29,61,61,38,39,44,40,61,51,34,103,107,103,104,a12
32,41,61,25,25,24,15,61,61,16,25,28,28,61,44,33,92,93,90,89,a12
34,43,61,28,26,25,15,61,61,19,27,30,28,61,44,35,93,95,91,92,a12
34,47,61,30,33,27,20,61,61,20,30,33,30,61,47,34,94,96,94,94,a12
35,48,61,31,35,28,22,61,61,23,32,36,31,61,48,35,95,97,95,95,a12
29,47,61,31,37,29,24,61,58,24,33,37,31,58,47,29,95,98,96,95,a12
32,49,61,35,40,31,27,61,58,28,36,38,35,58,49,32,100,100,98,99,a12
36,49,61,40,41,34,30,61,61,41,40,43,40,61,50,36,104,105,103,105,a12
36,48,61,40,40,34,29,61,61,39,40,42,40,61,49,36,103,105,103,104,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
40,51,61,45,44,37,36,61,61,41,40,45,45,61,51,40,105,108,106,105,a12
38,50,61,43,44,38,37,61,61,41,40,46,45,61,51,39,105,106,106,105,a12
34,47,61,31,31,26,18,61,61,22,31,34,31,61,48,35,94,95,94,95,a12
36,47,61,33,35,31,22,61,61,25,34,37,34,61,49,37,98,99,98,97,a12
36,48,61,33,37,29,23,61,61,26,33,39,33,61,48,36,97,99,96,98,a12
37,49,61,34,35,29,22,61,61,26,33,38,34,61,49,37,99,100,97,99,a12
36,48,61,33,37,29,23,61,61,26,33,39,33,61,48,36,97,99,96,98,a12
37,49,61,34,35,29,22,61,61,26,33,38,34,61,49,37,99,100,97,99,a12
30,49,61,36,38,32,25,61,61,34,37,43,37,61,50,31,100,103,100,103,a12
35,50,61,40,40,35,28,61,61,40,40,46,40,61,51,35,105,108,105,106,a12
30,49,58,34,39,29,25,61,56,27,34,40,34,58,49,30,100,101,99,100,a12
31,50,61,35,40,30,26,61,61,28,35,40,35,61,50,31,101,102,99,101,a12
32,50,61,38,39,34,28,61,61,34,37,43,38,61,51,33,102,103,102,103,a12
33,50,61,38,41,34,29,61,61,37,38,42,38,58,51,34,102,104,103,103,a12
27,44,61,26,28,23,16,61,58,20,29,33,28,58,46,28,92,93,92,93,a12
29,47,61,30,31,23,18,61,61,22,30,35,31,58,48,29,95,95,93,96,a12
28,47,61,31,37,30,23,61,61,25,32,38,31,61,48,29,96,97,97,97,a12
31,49,61,34,42,32,28,61,61,29,34,41,34,61,49,31,100,101,100,99,a12
36,47,61,33,35,29,22,61,61,26,33,39,34,61,49,37,98,99,97,98,a12
37,49,61,34,37,30,23,61,61,26,34,39,34,61,49,37,99,100,97,99,a12
36,48,61,33,37,29,23,61,61,26,33,40,33,61,48,36,97,99,96,97,a12
37,49,61,34,37,30,23,61,61,27,33,40,34,61,49,37,99,101,97,100,a12
33,46,61,29,28,23,16,61,61,21,29,35,29,61,46,33,93,94,91,94,a12
34,47,61,30,31,24,18,61,61,22,29,35,30,61,47,34,94,95,92,95,a12
31,46,61,38,39,34,30,61,58,39,40,42,39,58,48,34,100,102,101,101,a12
31,47,61,40,39,34,32,61,61,41,40,42,40,58,48,34,101,103,101,102,a12
31,46,61,39,37,34,30,61,56,39,37,40,40,56,47,31,98,101,101,100,a12
32,46,61,39,37,34,30,61,56,37,37,39,39,58,46,32,99,101,99,100,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
37,49,61,34,43,34,30,61,61,29,35,42,35,61,50,37,102,102,103,100,a12
37,49,61,34,44,34,31,61,61,30,36,43,37,61,50,37,103,103,103,101,a12
33,46,61,29,37,25,23,61,56,22,30,35,30,55,47,33,95,96,95,93,a12
33,46,61,29,37,28,23,61,61,23,30,37,31,61,48,34,97,96,95,95,a12
35,47,61,30,40,31,27,61,61,26,33,39,33,61,48,35,98,99,99,95,a12
35,48,61,31,41,31,27,61,61,27,33,40,33,61,49,35,99,99,100,97,a12
33,45,61,29,28,23,16,61,61,20,27,33,29,61,45,33,92,94,90,94,a12
34,46,61,30,31,24,18,61,61,20,31,33,30,61,46,33,94,95,92,94,a12
33,51,61,37,40,33,28,61,58,32,37,43,37,61,51,33,101,105,101,103,a12
32,49,61,35,40,32,28,61,61,33,37,41,36,61,50,33,100,103,101,101,a12
34,47,61,30,31,23,18,61,61,22,29,35,30,61,47,34,94,96,93,94,a12
34,47,61,30,33,27,20,61,61,22,30,35,30,61,47,34,94,96,93,94,a12
29,47,58,30,35,26,21,57,56,23,30,37,31,56,48,29,95,97,94,95,a12
30,48,61,31,37,27,23,61,58,25,31,39,32,58,48,30,96,98,95,97,a12
31,47,61,29,31,23,18,61,56,24,31,38,29,56,47,31,93,98,92,94,a12
31,48,61,32,33,25,20,61,58,25,33,39,32,56,48,31,95,98,93,97,a12
29,47,58,33,40,27,26,57,56,22,35,34,34,58,49,30,100,98,99,96,a12
31,49,61,34,43,28,27,61,58,24,36,36,35,58,50,31,101,100,99,99,a12
32,35,58,22,43,30,30,61,58,15,33,26,28,58,43,34,98,94,100,88,a12
32,35,61,22,43,32,31,61,61,15,33,26,29,58,43,34,98,94,100,89,a12
36,48,61,33,37,29,23,61,61,25,32,38,33,61,48,36,97,98,96,97,a12
36,48,61,33,39,30,25,61,61,27,33,40,33,61,48,36,98,99,98,98,a12
38,50,61,39,41,33,28,61,61,29,35,42,39,61,50,38,101,103,101,101,a12
39,50,61,41,41,34,28,61,61,30,35,43,41,61,50,39,102,103,101,102,a12
35,48,61,31,37,30,23,61,61,25,32,39,31,61,48,35,96,98,96,96,a12
35,48,61,31,37,30,23,61,61,25,32,40,32,61,48,35,96,98,96,97,a12
39,50,61,41,42,34,29,61,61,30,36,43,41,61,50,39,102,103,102,102,a12
39,50,61,41,42,35,29,61,61,33,37,44,41,61,50,39,102,104,102,103,a12
36,48,61,33,38,30,24,61,61,26,33,40,33,61,48,36,97,99,97,98,a12
37,49,61,34,39,31,25,61,61,28,33,42,34,61,49,37,99,101,99,100,a12
34,47,61,30,35,27,21,61,61,23,30,37,30,61,47,34,95,96,94,95,a12
34,47,61,30,35,29,22,61,61,23,31,38,31,61,48,34,95,96,95,95,a12
32,50,61,38,39,34,28,61,61,34,37,43,38,61,51,33,102,103,102,103,a12
33,51,61,39,41,35,29,61,61,37,38,43,39,61,51,33,103,106,102,104,a12
36,48,61,33,37,30,24,61,61,26,32,40,33,61,48,36,97,99,97,98,a12
39,51,61,41,42,33,28,61,61,30,35,43,41,61,51,39,103,103,101,102,a12
6,17,58,4,46,29,32,57,56,10,22,17,34,58,48,28,102,78,99,76,a12
8,18,58,5,46,31,33,58,58,12,23,19,35,58,50,28,103,80,101,79,a12
29,48,58,36,38,30,26,58,53,34,35,40,35,58,50,30,99,103,100,101,a12
33,50,61,39,42,33,30,61,56,37,39,43,40,58,51,34,104,104,101,104,a12
37,49,61,34,36,30,23,61,61,26,34,39,34,61,49,37,99,101,98,99,a12
37,49,61,34,37,31,23,61,61,27,34,40,35,61,50,37,99,101,98,100,a12
29,48,61,35,38,30,25,61,61,29,34,40,35,61,50,30,99,100,99,101,a12
34,50,61,40,43,35,33,61,58,41,40,45,41,61,51,35,105,106,106,105,a12
35,48,61,31,28,23,16,61,61,23,31,37,31,61,48,35,95,97,92,96,a12
39,50,61,41,37,30,23,61,61,29,36,41,41,61,50,39,101,103,98,102,a12
27,41,61,22,22,19,13,61,61,13,22,23,22,61,41,27,87,88,87,87,a12
28,42,61,25,22,19,13,61,61,14,22,25,25,61,42,28,89,88,87,90,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
33,46,61,29,31,22,17,61,61,20,29,33,29,61,46,33,93,95,92,93,a12
37,49,61,34,37,29,24,61,61,26,33,38,34,61,49,37,99,100,98,99,a12
25,41,61,24,25,21,14,61,61,15,23,28,24,61,42,25,89,89,88,90,a12
25,41,61,24,28,23,15,61,61,16,24,28,24,61,42,25,89,89,89,90,a12
29,50,61,35,37,28,23,61,56,28,33,40,32,58,48,29,96,102,95,100,a12
32,50,58,39,40,32,28,58,53,37,39,42,34,58,48,32,98,104,102,103,a12
36,45,61,30,37,29,23,61,61,26,33,40,30,61,45,36,97,99,96,98,a12
37,46,61,31,37,30,23,61,61,27,34,40,31,61,46,37,99,100,97,98,a12
32,41,61,25,31,23,16,61,61,20,29,33,25,61,41,32,92,93,91,93,a12
32,43,61,26,31,25,18,61,61,21,30,35,26,61,43,32,93,94,91,93,a12
29,48,61,34,38,31,25,61,61,28,35,40,33,61,47,29,98,99,96,99,a12
30,48,61,35,39,32,25,61,61,29,35,42,35,61,49,31,100,100,99,102,a12
28,46,61,28,33,28,20,61,61,23,31,37,28,61,47,28,95,96,93,96,a12
29,46,61,30,35,29,21,61,61,25,32,39,30,61,47,28,95,97,94,95,a12
30,44,61,26,31,23,18,61,61,18,26,31,26,61,44,30,92,91,91,92,a12
28,41,61,25,33,26,20,61,61,20,28,33,25,61,42,28,90,90,91,91,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
36,48,61,33,37,30,23,61,61,27,34,40,33,61,48,36,97,100,97,97,a12
38,50,61,39,40,32,27,61,61,30,36,42,39,61,50,38,100,103,101,101,a12
29,47,61,33,34,28,22,58,56,26,34,38,33,58,47,29,95,99,95,97,a12
29,48,61,34,37,28,23,58,58,28,35,39,33,58,47,29,96,100,95,99,a12
32,44,61,28,33,28,20,61,61,24,30,40,29,61,46,33,93,94,94,95,a12
33,46,61,29,35,28,21,61,61,24,31,40,29,61,46,33,94,96,94,95,a12
32,50,61,38,41,35,30,61,61,33,37,44,38,61,51,33,102,103,104,104,a12
32,50,61,38,41,35,30,61,61,35,37,44,38,61,51,33,102,103,104,104,a12
22,21,58,5,48,36,39,58,51,15,32,26,40,56,49,34,105,90,106,91,a12
25,23,61,9,49,36,39,61,56,16,33,28,40,56,49,35,106,92,106,92,a12
33,46,61,30,37,26,23,61,61,22,30,35,31,56,48,34,95,95,95,94,a12
34,48,61,31,39,29,25,61,61,25,32,39,32,61,48,34,97,98,98,96,a12
32,50,61,38,39,34,28,61,61,34,37,43,38,61,51,33,101,103,102,103,a12
33,51,61,38,41,35,29,61,61,37,38,43,38,61,51,33,102,106,102,103,a12
35,50,61,37,40,29,26,61,56,30,35,41,37,58,50,35,102,104,99,102,a12
38,51,61,43,43,33,31,61,61,39,39,44,43,61,51,38,104,108,105,105,a12
32,45,58,29,14,16,4,58,58,20,30,33,25,56,40,32,86,95,84,93,a12
33,46,61,30,15,20,4,61,58,20,32,33,27,58,42,32,87,95,85,94,a12
34,47,61,30,33,27,20,61,61,22,30,35,30,61,47,34,95,95,94,95,a12
34,47,61,30,33,29,20,61,61,23,30,37,31,61,48,34,94,96,94,96,a12
