,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class_a11,class_a12,class_a13,class_a14,class_a15,class_a16,class_a17,class_a18,class_a19,class_a20,class_a21,class_a22,class_a23,class_a24,class_a25,class_a26,class_a27,class_a28,class_a29,class_a30,class_a31,class_a32,class_a33,class_a34,class_a35,class_a36
2367,34,100,100,28,44,89,73,35,45,100,100,33,44,64,44,30,36,51,33,25,34,100,100,28,44,89,73,35,45,100,100,33,44,64,44,30,36,51,33,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,36,100,100,27,46,90,74,35,47,100,100,33,46,65,44,30,39,53,33,25,36,100,100,27,46,90,74,35,47,100,100,33,46,65,44,30,39,53,33,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,36,100,100,26,47,90,75,35,48,100,100,33,47,61,41,30,38,42,31,25,36,100,100,26,47,90,75,35,48,100,100,33,47,61,41,30,38,42,31,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,36,100,100,28,47,91,76,36,48,100,100,33,47,61,42,30,38,43,31,25,36,100,100,28,47,91,76,36,48,100,100,33,47,61,42,30,38,43,31,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,28,100,100,23,45,100,86,37,46,100,91,36,45,100,56,32,31,100,33,24,28,100,100,23,45,100,86,37,46,100,91,36,45,100,56,32,31,100,33,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,28,100,100,23,45,100,87,38,46,100,91,37,45,100,57,33,31,100,34,24,28,100,100,23,45,100,87,38,46,100,91,37,45,100,57,33,31,100,34,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,39,100,100,31,47,87,71,36,47,100,100,34,47,64,43,31,41,49,32,26,39,100,100,31,47,87,71,36,47,100,100,34,47,64,43,31,41,49,32,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,38,100,100,30,47,89,73,37,47,100,100,34,47,66,45,31,41,52,33,26,38,100,100,30,47,89,73,37,47,100,100,34,47,66,45,31,41,52,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,36,100,100,30,46,88,74,37,47,100,100,33,46,65,46,30,39,50,33,26,36,100,100,30,46,88,74,37,47,100,100,33,46,65,46,30,39,50,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,38,100,100,30,47,89,75,38,47,100,100,34,47,66,47,31,41,52,34,26,38,100,100,30,47,89,75,38,47,100,100,34,47,66,47,31,41,52,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,31,100,100,24,42,100,64,33,43,100,100,33,42,100,46,30,33,100,34,25,31,100,100,24,42,100,64,33,43,100,100,33,42,100,46,30,33,100,34,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,31,100,100,26,41,100,68,34,43,100,100,35,41,100,47,31,32,100,35,26,31,100,100,26,41,100,68,34,43,100,100,35,41,100,47,31,32,100,35,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,36,100,100,30,46,88,74,37,47,100,100,33,46,65,46,30,39,50,33,26,36,100,100,30,46,88,74,37,47,100,100,33,46,65,46,30,39,50,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,38,100,100,30,47,91,78,38,47,100,100,34,47,69,49,31,41,60,34,26,38,100,100,30,47,91,78,38,47,100,100,34,47,69,49,31,41,60,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,27,100,100,23,35,100,100,31,38,100,50,33,36,100,46,30,27,100,36,24,27,100,100,23,35,100,100,31,38,100,50,33,36,100,46,30,27,100,36,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,30,100,100,24,41,88,69,31,43,100,100,32,41,66,44,29,32,58,32,24,30,100,100,24,41,88,69,31,43,100,100,32,41,66,44,29,32,58,32,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,32,100,100,27,43,100,79,36,44,100,100,34,43,100,52,31,34,100,36,26,32,100,100,27,43,100,79,36,44,100,100,34,43,100,52,31,34,100,36,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,41,95,89,26,48,97,84,34,48,85,100,34,48,75,47,32,42,76,35,26,41,95,89,26,48,97,84,34,48,85,100,34,48,75,47,32,42,76,35,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,44,96,100,27,48,98,88,35,49,100,100,35,48,77,52,32,45,80,36,26,44,96,100,27,48,98,88,35,49,100,100,35,48,77,52,32,45,80,36,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,37,100,92,32,46,100,79,38,45,100,100,35,43,100,49,32,34,100,35,26,37,100,92,32,46,100,79,38,45,100,100,35,43,100,49,32,34,100,35,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,41,100,100,32,47,100,82,39,46,100,100,36,43,100,51,32,34,100,35,27,41,100,100,32,47,100,82,39,46,100,100,36,43,100,51,32,34,100,35,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,36,100,100,23,45,91,69,33,46,70,48,33,44,59,40,30,34,44,31,25,36,100,100,23,45,91,69,33,46,70,48,33,44,59,40,30,34,44,31,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,28,38,58,100,34,100,100,48,48,84,100,42,54,80,100,35,100,100,35,28,28,38,58,100,34,100,100,48,48,84,100,42,54,80,100,35,100,100,35,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,26,100,100,23,36,100,93,31,38,100,53,33,36,100,47,31,28,100,36,24,26,100,100,23,36,100,93,31,38,100,53,33,36,100,47,31,28,100,36,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,25,100,100,22,35,100,100,31,38,100,54,33,36,100,47,31,26,100,35,24,25,100,100,22,35,100,100,31,38,100,54,33,36,100,47,31,26,100,35,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,42,100,100,32,48,88,74,38,48,100,100,34,48,64,46,30,43,49,34,26,42,100,100,32,48,88,74,38,48,100,100,34,48,64,46,30,43,49,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,42,100,100,34,48,90,76,39,48,100,100,34,48,66,48,31,43,52,34,26,42,100,100,34,48,90,76,39,48,100,100,34,48,66,48,31,43,52,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,39,100,100,31,47,88,74,37,47,100,100,34,47,64,46,30,41,48,33,26,39,100,100,31,47,88,74,37,47,100,100,34,47,64,46,30,41,48,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,39,100,100,33,47,91,78,39,47,100,100,35,47,69,49,31,41,60,34,26,39,100,100,33,47,91,78,39,47,100,100,35,47,69,49,31,41,60,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,40,100,96,33,48,100,88,41,48,100,100,39,48,100,65,35,42,100,44,28,40,100,96,33,48,100,88,41,48,100,100,39,48,100,65,35,42,100,44,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,41,100,100,33,48,100,90,41,49,100,100,39,48,100,65,36,44,100,49,28,41,100,100,33,48,100,90,41,49,100,100,39,48,100,65,36,44,100,49,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,31,100,100,24,46,81,70,34,46,64,48,33,44,57,39,30,35,41,31,26,31,100,100,24,46,81,70,34,46,64,48,33,44,57,39,30,35,41,31,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,30,100,100,24,46,100,90,35,46,65,48,34,45,58,40,30,34,42,31,26,30,100,100,24,46,100,90,35,46,65,48,34,45,58,40,30,34,42,31,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,39,100,92,34,47,100,86,41,47,100,100,37,47,100,60,34,41,100,41,27,39,100,92,34,47,100,86,41,47,100,100,37,47,100,60,34,41,100,41,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,44,100,93,34,48,100,88,43,49,100,100,40,48,100,68,36,44,100,52,28,44,100,93,34,48,100,88,43,49,100,100,40,48,100,68,36,44,100,52,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,35,100,89,29,44,100,76,37,46,100,95,36,44,100,58,33,36,100,39,26,35,100,89,29,44,100,76,37,46,100,95,36,44,100,58,33,36,100,39,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,44,100,92,36,48,100,87,43,49,100,100,39,48,100,66,36,44,100,51,28,44,100,92,36,48,100,87,43,49,100,100,39,48,100,66,36,44,100,51,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,35,100,89,29,44,100,76,37,46,100,95,36,44,100,58,33,36,100,39,26,35,100,89,29,44,100,76,37,46,100,95,36,44,100,58,33,36,100,39,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,35,100,92,30,44,100,80,38,46,100,100,37,44,100,59,33,36,100,41,26,35,100,92,30,44,100,80,38,46,100,100,37,44,100,59,33,36,100,41,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,45,100,92,33,49,100,89,41,49,100,100,40,48,100,64,36,44,100,51,28,45,100,92,33,49,100,89,41,49,100,100,40,48,100,64,36,44,100,51,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,57,100,100,36,51,100,91,42,50,100,100,41,50,100,68,37,49,100,52,28,57,100,100,36,51,100,91,42,50,100,100,41,50,100,68,37,49,100,52,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,41,96,93,33,48,96,91,40,48,87,100,37,48,79,59,33,42,84,39,27,41,96,93,33,48,96,91,40,48,87,100,37,48,79,59,33,42,84,39,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,43,100,96,32,48,97,92,40,49,100,100,37,48,81,60,33,44,100,39,26,43,100,96,32,48,97,92,40,49,100,100,37,48,81,60,33,44,100,39,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,41,96,93,33,48,96,91,40,48,87,100,37,48,79,59,33,42,84,39,27,41,96,93,33,48,96,91,40,48,87,100,37,48,79,59,33,42,84,39,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,43,100,96,32,48,97,92,40,49,100,100,37,48,81,60,33,44,100,39,26,43,100,96,32,48,97,92,40,49,100,100,37,48,81,60,33,44,100,39,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,31,100,95,28,43,100,90,36,44,100,75,36,43,100,55,33,34,100,41,27,31,100,95,28,43,100,90,36,44,100,75,36,43,100,55,33,34,100,41,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,35,100,100,29,44,100,94,37,46,100,78,37,44,100,56,34,35,100,43,27,35,100,100,29,44,100,94,37,46,100,78,37,44,100,56,34,35,100,43,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,32,46,90,100,100,91,76,49,51,81,84,40,45,96,54,34,33,73,37,28,32,46,90,100,100,91,76,49,51,81,84,40,45,96,54,34,33,73,37,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,33,48,100,100,100,93,78,51,53,86,94,42,45,100,55,34,33,100,38,28,33,48,100,100,100,93,78,51,53,86,94,42,45,100,55,34,33,100,38,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,36,100,100,31,46,89,76,38,47,100,100,34,46,65,46,31,39,50,34,26,36,100,100,31,46,89,76,38,47,100,100,34,46,65,46,31,39,50,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,41,100,100,31,48,89,76,38,48,100,100,34,48,66,47,31,42,52,34,26,41,100,100,31,48,89,76,38,48,100,100,34,48,66,47,31,42,52,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,39,100,100,31,47,88,74,37,47,100,100,34,47,64,46,30,41,48,33,26,39,100,100,31,47,88,74,37,47,100,100,34,47,64,46,30,41,48,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,39,100,100,33,47,91,78,39,47,100,100,35,47,69,49,31,41,60,34,26,39,100,100,33,47,91,78,39,47,100,100,35,47,69,49,31,41,60,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,100,65,100,34,54,100,100,65,52,100,100,39,52,100,63,33,58,100,34,27,100,65,100,34,54,100,100,65,52,100,100,39,52,100,63,33,58,100,34,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,100,65,100,34,55,100,100,65,53,100,100,40,53,100,68,33,100,100,34,27,100,65,100,34,55,100,100,65,53,100,100,40,53,100,68,33,100,100,34,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,65,100,100,42,51,100,85,41,51,100,100,39,51,100,52,34,65,100,39,28,65,100,100,42,51,100,85,41,51,100,100,39,51,100,52,34,65,100,39,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,100,100,100,100,59,100,84,100,56,100,100,46,59,100,59,39,100,100,52,30,100,100,100,100,59,100,84,100,56,100,100,46,59,100,59,39,100,100,52,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,28,100,100,24,39,100,100,33,41,100,53,34,39,100,48,32,30,100,38,25,28,100,100,24,39,100,100,33,41,100,53,34,39,100,48,32,30,100,38,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,41,100,100,33,48,100,91,39,48,100,61,39,48,100,54,35,42,100,43,27,41,100,100,33,48,100,91,39,48,100,61,39,48,100,54,35,42,100,43,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,39,100,100,31,47,88,74,37,47,100,100,34,47,64,46,30,41,48,33,26,39,100,100,31,47,88,74,37,47,100,100,34,47,64,46,30,41,48,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,39,100,100,33,47,91,78,39,47,100,100,35,47,69,49,31,41,60,34,26,39,100,100,33,47,91,78,39,47,100,100,35,47,69,49,31,41,60,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,83,94,88,100,54,98,76,61,53,100,63,42,54,83,56,37,69,86,45,29,83,94,88,100,54,98,76,61,53,100,63,42,54,83,56,37,69,86,45,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,100,100,100,100,55,99,78,100,54,100,65,43,55,85,57,38,100,100,48,29,100,100,100,100,55,99,78,100,54,100,65,43,55,85,57,38,100,100,48,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,29,95,92,23,40,100,74,33,42,89,52,33,41,75,45,31,31,73,34,25,29,95,92,23,40,100,74,33,42,89,52,33,41,75,45,31,31,73,34,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,30,100,93,24,41,100,76,34,43,100,54,34,41,100,46,31,32,100,35,25,30,100,93,24,41,100,76,34,43,100,54,34,41,100,46,31,32,100,35,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,39,100,100,31,47,88,74,37,47,100,100,34,47,64,46,30,41,48,33,26,39,100,100,31,47,88,74,37,47,100,100,34,47,64,46,30,41,48,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,39,100,100,33,47,91,78,39,47,100,100,35,47,69,49,31,41,60,34,26,39,100,100,33,47,91,78,39,47,100,100,35,47,69,49,31,41,60,34,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,30,100,100,30,43,88,73,38,46,100,100,34,46,61,43,30,37,45,33,26,30,100,100,30,43,88,73,38,46,100,100,34,46,61,43,30,37,45,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,29,100,100,28,43,89,75,39,46,100,100,34,47,63,45,30,36,45,33,26,29,100,100,28,43,89,75,39,46,100,100,34,47,63,45,30,36,45,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,26,68,100,30,41,88,72,37,45,92,100,34,45,62,43,31,35,46,33,26,26,68,100,30,41,88,72,37,45,92,100,34,45,62,43,31,35,46,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,27,65,100,29,42,89,74,38,45,97,100,34,46,64,44,31,35,47,33,26,27,65,100,29,42,89,74,38,45,97,100,34,46,64,44,31,35,47,33,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,30,100,100,26,40,86,66,33,42,100,100,32,40,67,45,29,31,58,33,24,30,100,100,26,40,86,66,33,42,100,100,32,40,67,45,29,31,58,33,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,34,100,100,28,44,100,74,36,45,100,100,34,44,100,53,31,35,100,35,25,34,100,100,28,44,100,74,36,45,100,100,34,44,100,53,31,35,100,35,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,37,100,100,31,46,100,100,41,46,100,82,39,44,100,100,34,35,100,49,27,37,100,100,31,46,100,100,41,46,100,82,39,44,100,100,34,35,100,49,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,37,100,100,33,46,100,100,41,46,100,84,41,44,100,100,35,35,100,53,28,37,100,100,33,46,100,100,41,46,100,84,41,44,100,100,35,35,100,53,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,27,100,100,25,36,93,100,34,38,91,78,36,36,100,100,34,27,100,100,26,27,100,100,25,36,93,100,34,38,91,78,36,36,100,100,34,27,100,100,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,28,100,100,26,38,100,100,36,41,100,100,38,39,100,100,36,28,100,100,26,28,100,100,26,38,100,100,36,41,100,100,38,39,100,100,36,28,100,100,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,32,100,100,31,100,100,100,74,100,99,100,100,100,100,100,100,34,100,100,31,32,100,100,31,100,100,100,74,100,99,100,100,100,100,100,100,34,100,100,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,32,100,100,31,100,100,100,74,100,99,100,100,100,100,100,100,34,100,100,31,32,100,100,31,100,100,100,74,100,99,100,100,100,100,100,100,34,100,100,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,34,100,100,34,100,98,98,50,100,100,100,57,100,100,100,55,34,100,100,68,34,100,100,34,100,98,98,50,100,100,100,57,100,100,100,55,34,100,100,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,34,100,100,34,100,99,100,52,100,100,100,63,100,100,100,55,36,100,100,90,34,100,100,34,100,99,100,52,100,100,100,63,100,100,100,55,36,100,100,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,30,100,100,32,50,93,88,49,100,91,83,57,100,98,100,55,34,100,74,47,30,100,100,32,50,93,88,49,100,91,83,57,100,98,100,55,34,100,74,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,31,100,100,34,90,93,89,49,100,92,84,58,100,100,100,55,34,100,67,47,31,100,100,34,90,93,89,49,100,92,84,58,100,100,100,55,34,100,67,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,33,100,100,41,100,97,95,53,100,97,100,90,100,100,100,53,34,100,100,33,33,100,100,41,100,97,95,53,100,97,100,90,100,100,100,53,34,100,100,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,31,90,75,38,100,95,93,52,100,93,87,60,100,100,100,57,33,100,100,31,31,90,75,38,100,95,93,52,100,93,87,60,100,100,100,57,33,100,100,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,33,100,100,41,100,97,95,53,100,97,100,90,100,100,100,53,34,100,100,33,33,100,100,41,100,97,95,53,100,97,100,90,100,100,100,53,34,100,100,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,31,90,75,38,100,95,93,52,100,93,87,60,100,100,100,57,33,100,100,31,31,90,75,38,100,95,93,52,100,93,87,60,100,100,100,57,33,100,100,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,32,100,98,39,100,93,88,52,100,92,85,60,100,98,100,56,33,100,100,39,32,100,98,39,100,93,88,52,100,92,85,60,100,98,100,56,33,100,100,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,31,100,100,38,100,94,92,52,100,93,87,63,100,100,100,57,33,100,100,43,31,100,100,38,100,94,92,52,100,93,87,63,100,100,100,57,33,100,100,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,31,100,100,29,100,96,94,100,100,94,90,74,100,100,100,100,32,100,100,37,31,100,100,29,100,96,94,100,100,94,90,74,100,100,100,100,32,100,100,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,32,100,100,30,100,97,98,86,100,97,100,100,100,100,100,100,33,100,100,39,32,100,100,30,100,97,98,86,100,97,100,100,100,100,100,100,33,100,100,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,34,100,100,34,100,99,100,90,100,100,100,100,100,100,100,100,35,100,100,41,34,100,100,34,100,99,100,90,100,100,100,100,100,100,100,100,35,100,100,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,34,100,100,34,100,99,100,90,100,100,100,100,100,100,100,100,35,100,100,41,34,100,100,34,100,99,100,90,100,100,100,100,100,100,100,100,35,100,100,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,27,100,100,27,37,95,93,39,43,94,95,45,38,100,100,44,28,100,100,27,27,100,100,27,37,95,93,39,43,94,95,45,38,100,100,44,28,100,100,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,28,100,100,27,38,97,100,39,44,97,100,45,38,100,100,44,28,100,100,27,28,100,100,27,38,97,100,39,44,97,100,45,38,100,100,44,28,100,100,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,31,100,100,29,100,96,94,100,100,94,90,74,100,100,100,100,32,100,100,37,31,100,100,29,100,96,94,100,100,94,90,74,100,100,100,100,32,100,100,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,32,100,100,30,100,97,98,86,100,97,100,100,100,100,100,100,33,100,100,39,32,100,100,30,100,97,98,86,100,97,100,100,100,100,100,100,33,100,100,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,31,100,100,31,100,96,94,90,100,95,98,84,100,100,100,100,31,100,100,38,31,100,100,31,100,96,94,90,100,95,98,84,100,100,100,100,31,100,100,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,31,100,100,31,100,97,96,100,100,96,98,85,100,100,100,100,33,100,100,40,31,100,100,31,100,97,96,100,100,96,98,85,100,100,100,100,33,100,100,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,30,100,100,29,90,96,94,100,100,95,98,84,100,100,100,100,31,100,100,35,30,100,100,29,90,96,94,100,100,95,98,84,100,100,100,100,31,100,100,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,32,100,100,30,100,97,98,86,100,97,100,100,100,100,100,100,33,100,100,39,32,100,100,30,100,97,98,86,100,97,100,100,100,100,100,100,33,100,100,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
